movieId,isin_rating,title,year,genres_list
4544,True,Short Circuit 2 ,1988,Comedy
4544,True,Short Circuit 2 ,1988,Sci-Fi
4545,True,Short Circuit ,1986,Comedy
4545,True,Short Circuit ,1986,Sci-Fi
4546,True,"Vanishing, The (Spoorloos) ",1988,Drama
4546,True,"Vanishing, The (Spoorloos) ",1988,Thriller
4552,True,"Tetsuo, the Ironman (Tetsuo) ",1988,Action
4552,True,"Tetsuo, the Ironman (Tetsuo) ",1988,Horror
4552,True,"Tetsuo, the Ironman (Tetsuo) ",1988,Sci-Fi
4552,True,"Tetsuo, the Ironman (Tetsuo) ",1988,Thriller
4553,True,They Live ,1988,Action
4553,True,They Live ,1988,Sci-Fi
4553,True,They Live ,1988,Thriller
4557,True,Tucker: The Man and His Dream ,1988,Drama
4558,True,Twins ,1988,Comedy
4562,True,Without a Clue ,1988,Comedy
4562,True,Without a Clue ,1988,Mystery
4563,True,Young Einstein ,1988,Comedy
4564,True,Always ,1989,Drama
4564,True,Always ,1989,Fantasy
4564,True,Always ,1989,Romance
4565,True,American Ninja ,1985,Action
4565,True,American Ninja ,1985,Adventure
4568,True,Best of the Best ,1989,Action
4571,True,Bill & Ted's Excellent Adventure ,1989,Adventure
4571,True,Bill & Ted's Excellent Adventure ,1989,Comedy
4571,True,Bill & Ted's Excellent Adventure ,1989,Sci-Fi
4572,True,Black Rain ,1989,Action
4572,True,Black Rain ,1989,Crime
4572,True,Black Rain ,1989,Drama
4573,True,Blaze ,1989,Comedy
4573,True,Blaze ,1989,Drama
4574,True,Blind Fury ,1989,Action
4574,True,Blind Fury ,1989,Thriller
4577,True,Casualties of War ,1989,Drama
4577,True,Casualties of War ,1989,War
4578,True,Chances Are ,1989,Comedy
4578,True,Chances Are ,1989,Romance
4580,True,Cyborg ,1989,Action
4580,True,Cyborg ,1989,Sci-Fi
4581,True,Dad ,1989,Drama
4583,True,Disorganized Crime ,1989,Action
4583,True,Disorganized Crime ,1989,Comedy
4584,True,Dream a Little Dream ,1989,Comedy
4584,True,Dream a Little Dream ,1989,Drama
4584,True,Dream a Little Dream ,1989,Romance
4585,True,"Dream Team, The ",1989,Comedy
4587,True,Earth Girls Are Easy ,1988,Comedy
4587,True,Earth Girls Are Easy ,1988,Musical
4587,True,Earth Girls Are Easy ,1988,Sci-Fi
4589,True,Eddie and the Cruisers ,1983,Drama
4589,True,Eddie and the Cruisers ,1983,Musical
4589,True,Eddie and the Cruisers ,1983,Mystery
4591,True,Erik the Viking ,1989,Adventure
4591,True,Erik the Viking ,1989,Comedy
4591,True,Erik the Viking ,1989,Fantasy
4593,True,Family Business ,1989,Comedy
4594,True,Farewell to the King ,1989,Action
4594,True,Farewell to the King ,1989,War
4595,True,Fat Man and Little Boy ,1989,Drama
4597,True,Gleaming the Cube ,1989,Action
4597,True,Gleaming the Cube ,1989,Drama
4597,True,Gleaming the Cube ,1989,Mystery
4599,True,Great Balls of Fire! ,1989,Drama
4600,True,Gross Anatomy (a.k.a. A Cut Above) ,1989,Comedy
4600,True,Gross Anatomy (a.k.a. A Cut Above) ,1989,Drama
4602,True,Harlem Nights ,1989,Comedy
4602,True,Harlem Nights ,1989,Crime
4602,True,Harlem Nights ,1989,Romance
4603,True,Her Alibi ,1989,Comedy
4603,True,Her Alibi ,1989,Romance
4605,True,How to Get Ahead in Advertising ,1989,Comedy
4605,True,How to Get Ahead in Advertising ,1989,Fantasy
4608,True,"Innocent Man, An ",1989,Crime
4608,True,"Innocent Man, An ",1989,Drama
4610,True,"January Man, The ",1989,Comedy
4610,True,"January Man, The ",1989,Crime
4610,True,"January Man, The ",1989,Mystery
4610,True,"January Man, The ",1989,Thriller
4611,True,Johnny Handsome ,1989,Crime
4611,True,Johnny Handsome ,1989,Drama
4612,True,Jesus of Montreal (Jésus de Montréal) ,1989,Drama
4613,True,K-9 ,1989,Action
4613,True,K-9 ,1989,Comedy
4613,True,K-9 ,1989,Crime
4614,True,Kickboxer ,1989,Action
4615,True,Last Exit to Brooklyn ,1989,Drama
4616,True,Lean on Me ,1989,Drama
4617,True,Let It Ride ,1989,Comedy
4619,True,Little Monsters ,1989,Comedy
4621,True,Look Who's Talking ,1989,Comedy
4621,True,Look Who's Talking ,1989,Romance
4622,True,Loverboy ,1989,Comedy
4623,True,Major League ,1989,Comedy
4624,True,Meet the Feebles ,1989,Animation
4624,True,Meet the Feebles ,1989,Comedy
4624,True,Meet the Feebles ,1989,Musical
4625,True,Millennium ,1989,Drama
4625,True,Millennium ,1989,Sci-Fi
4625,True,Millennium ,1989,Thriller
4626,True,Miracle Mile ,1989,Drama
4626,True,Miracle Mile ,1989,Romance
4626,True,Miracle Mile ,1989,Sci-Fi
4628,True,New York Stories ,1989,Comedy
4628,True,New York Stories ,1989,Drama
4629,True,Next of Kin ,1989,Action
4629,True,Next of Kin ,1989,Crime
4629,True,Next of Kin ,1989,Thriller
4630,True,No Holds Barred ,1989,Action
4632,True,"Package, The ",1989,Action
4632,True,"Package, The ",1989,Thriller
4634,True,Penn & Teller Get Killed ,1989,Adventure
4634,True,Penn & Teller Get Killed ,1989,Comedy
4635,True,Pink Cadillac ,1989,Action
4635,True,Pink Cadillac ,1989,Comedy
4635,True,Pink Cadillac ,1989,Drama
4636,True,"Punisher, The ",1989,Action
4638,True,Jurassic Park III ,2001,Action
4638,True,Jurassic Park III ,2001,Adventure
4638,True,Jurassic Park III ,2001,Sci-Fi
4638,True,Jurassic Park III ,2001,Thriller
4639,True,America's Sweethearts ,2001,Comedy
4639,True,America's Sweethearts ,2001,Romance
4640,True,Brother ,2000,Action
4640,True,Brother ,2000,Crime
4640,True,Brother ,2000,Thriller
4641,True,Ghost World ,2001,Comedy
4641,True,Ghost World ,2001,Drama
4642,True,Hedwig and the Angry Inch ,2000,Comedy
4642,True,Hedwig and the Angry Inch ,2000,Drama
4642,True,Hedwig and the Angry Inch ,2000,Musical
4643,True,Planet of the Apes ,2001,Action
4643,True,Planet of the Apes ,2001,Adventure
4643,True,Planet of the Apes ,2001,Drama
4643,True,Planet of the Apes ,2001,Sci-Fi
4644,True,Bread and Tulips (Pane e tulipani) ,2000,Comedy
4644,True,Bread and Tulips (Pane e tulipani) ,2000,Drama
4644,True,Bread and Tulips (Pane e tulipani) ,2000,Romance
4645,True,Cure ,1997,Crime
4645,True,Cure ,1997,Horror
4645,True,Cure ,1997,Thriller
4646,True,Greenfingers ,2000,Comedy
4646,True,Greenfingers ,2000,Drama
4649,True,Wet Hot American Summer ,2001,Comedy
4653,True,"Return of the Musketeers, The ",1989,Adventure
4653,True,"Return of the Musketeers, The ",1989,Comedy
4654,True,Road House ,1989,Action
4654,True,Road House ,1989,Drama
4658,True,Santa Sangre ,1989,Drama
4658,True,Santa Sangre ,1989,Horror
4658,True,Santa Sangre ,1989,Mystery
4658,True,Santa Sangre ,1989,Thriller
4660,True,Scenes from the Class Struggle in Beverly Hills ,1989,Comedy
4661,True,Sea of Love ,1989,Crime
4661,True,Sea of Love ,1989,Drama
4661,True,Sea of Love ,1989,Thriller
4662,True,"See No Evil, Hear No Evil ",1989,Comedy
4662,True,"See No Evil, Hear No Evil ",1989,Crime
4663,True,She's Out of Control ,1989,Comedy
4666,True,Skin Deep ,1989,Comedy
4670,True,"Stepfather, The ",1987,Horror
4670,True,"Stepfather, The ",1987,Thriller
4671,True,Sweetie ,1989,Drama
4672,True,"Tall Guy, The ",1989,Comedy
4672,True,"Tall Guy, The ",1989,Romance
4673,True,Tango & Cash ,1989,Action
4673,True,Tango & Cash ,1989,Comedy
4673,True,Tango & Cash ,1989,Crime
4673,True,Tango & Cash ,1989,Thriller
4675,True,Three Fugitives ,1989,Action
4675,True,Three Fugitives ,1989,Comedy
4676,True,Troop Beverly Hills ,1989,Comedy
4677,True,Turner & Hooch ,1989,Comedy
4677,True,Turner & Hooch ,1989,Crime
4678,True,UHF ,1989,Comedy
4679,True,Uncle Buck ,1989,Comedy
4681,True,"War of the Roses, The ",1989,Comedy
4681,True,"War of the Roses, The ",1989,Drama
4683,True,"Wizard, The ",1989,Adventure
4683,True,"Wizard, The ",1989,Children
4683,True,"Wizard, The ",1989,Comedy
4683,True,"Wizard, The ",1989,Drama
4686,True,Weekend at Bernie's II ,1993,Adventure
4686,True,Weekend at Bernie's II ,1993,Comedy
4687,True,Billy Liar ,1963,Comedy
4688,True,Black Robe ,1991,Adventure
4688,True,Black Robe ,1991,Drama
4689,True,"Cat o' Nine Tails, The (Gatto a nove code, Il) ",1971,Mystery
4689,True,"Cat o' Nine Tails, The (Gatto a nove code, Il) ",1971,Thriller
4690,True,"Cotton Club, The ",1984,Crime
4690,True,"Cotton Club, The ",1984,Musical
4695,True,Who'll Stop the Rain ,1978,Crime
4695,True,Who'll Stop the Rain ,1978,Drama
4697,True,Basket Case ,1982,Comedy
4697,True,Basket Case ,1982,Horror
4699,True,Original Sin ,2001,Drama
4699,True,Original Sin ,2001,Romance
4699,True,Original Sin ,2001,Thriller
4700,True,"Princess Diaries, The ",2001,Children
4700,True,"Princess Diaries, The ",2001,Comedy
4700,True,"Princess Diaries, The ",2001,Romance
4701,True,Rush Hour 2 ,2001,Action
4701,True,Rush Hour 2 ,2001,Comedy
4703,True,Chocolat ,1988,Drama
4704,True,Hatari! ,1962,Adventure
4704,True,Hatari! ,1962,Comedy
4705,True,"Cage aux Folles, La ",1978,Comedy
4708,True,Marat/Sade ,1966,Drama
4708,True,Marat/Sade ,1966,Musical
4709,True,Paint Your Wagon ,1969,Comedy
4709,True,Paint Your Wagon ,1969,Musical
4709,True,Paint Your Wagon ,1969,Western
4710,True,"Shootist, The ",1976,Drama
4710,True,"Shootist, The ",1976,Western
4711,True,Theremin: An Electronic Odyssey ,1993,Documentary
4713,True,Altered States ,1980,Drama
4713,True,Altered States ,1980,Sci-Fi
4714,True,Any Which Way You Can ,1980,Comedy
4715,True,"Awakening, The ",1980,Horror
4717,True,"Battle Creek Brawl (Big Brawl, The) ",1980,Action
4717,True,"Battle Creek Brawl (Big Brawl, The) ",1980,Comedy
4718,True,American Pie 2 ,2001,Comedy
4719,True,Osmosis Jones ,2001,Action
4719,True,Osmosis Jones ,2001,Animation
4719,True,Osmosis Jones ,2001,Comedy
4719,True,Osmosis Jones ,2001,Crime
4719,True,Osmosis Jones ,2001,Drama
4719,True,Osmosis Jones ,2001,Romance
4719,True,Osmosis Jones ,2001,Thriller
4720,True,"Others, The ",2001,Drama
4720,True,"Others, The ",2001,Horror
4720,True,"Others, The ",2001,Mystery
4720,True,"Others, The ",2001,Thriller
4721,True,American Outlaws ,2001,Action
4721,True,American Outlaws ,2001,Comedy
4721,True,American Outlaws ,2001,Western
4722,True,All Over the Guy ,2001,Comedy
4723,True,"Deep End, The ",2001,Drama
4725,True,Session 9 ,2001,Horror
4725,True,Session 9 ,2001,Thriller
4727,True,Captain Corelli's Mandolin ,2001,Drama
4727,True,Captain Corelli's Mandolin ,2001,Romance
4727,True,Captain Corelli's Mandolin ,2001,War
4728,True,Rat Race ,2001,Comedy
4732,True,Bubble Boy ,2001,Comedy
4733,True,"Curse of the Jade Scorpion, The ",2001,Comedy
4734,True,Jay and Silent Bob Strike Back ,2001,Adventure
4734,True,Jay and Silent Bob Strike Back ,2001,Comedy
4735,True,Ghosts of Mars ,2001,Horror
4735,True,Ghosts of Mars ,2001,Sci-Fi
4735,True,Ghosts of Mars ,2001,Thriller
4736,True,Summer Catch ,2001,Comedy
4736,True,Summer Catch ,2001,Drama
4736,True,Summer Catch ,2001,Romance
4738,True,Happy Accidents ,2000,Romance
4738,True,Happy Accidents ,2000,Sci-Fi
4740,True,Maybe Baby ,2000,Comedy
4740,True,Maybe Baby ,2000,Romance
4741,True,Together (Tillsammans) ,2000,Comedy
4741,True,Together (Tillsammans) ,2000,Drama
4741,True,Together (Tillsammans) ,2000,Romance
4743,True,Tortilla Soup ,2001,Comedy
4743,True,Tortilla Soup ,2001,Romance
4744,True,Jeepers Creepers ,2001,Horror
4745,True,O ,2001,Drama
4748,True,3 Ninjas ,1992,Action
4748,True,3 Ninjas ,1992,Children
4748,True,3 Ninjas ,1992,Comedy
4749,True,3 Ninjas Kick Back ,1994,Action
4749,True,3 Ninjas Kick Back ,1994,Children
4749,True,3 Ninjas Kick Back ,1994,Comedy
4750,True,3 Ninjas Knuckle Up ,1995,Action
4750,True,3 Ninjas Knuckle Up ,1995,Children
4754,True,"Wicker Man, The ",1973,Drama
4754,True,"Wicker Man, The ",1973,Horror
4754,True,"Wicker Man, The ",1973,Mystery
4754,True,"Wicker Man, The ",1973,Thriller
4756,True,"Musketeer, The ",2001,Action
4756,True,"Musketeer, The ",2001,Adventure
4756,True,"Musketeer, The ",2001,Drama
4756,True,"Musketeer, The ",2001,Romance
4757,True,Rock Star ,2001,Comedy
4757,True,Rock Star ,2001,Drama
4757,True,Rock Star ,2001,Musical
4759,True,Two Can Play That Game ,2001,Comedy
4759,True,Two Can Play That Game ,2001,Drama
4765,True,L.I.E. ,2001,Drama
4766,True,"Our Lady of the Assassins (Virgen de los sicarios, La) ",2000,Crime
4766,True,"Our Lady of the Assassins (Virgen de los sicarios, La) ",2000,Drama
4766,True,"Our Lady of the Assassins (Virgen de los sicarios, La) ",2000,Romance
4769,True,Into the Arms of Strangers: Stories of the Kindertransport ,2000,Documentary
4770,True,"Glass House, The ",2001,Thriller
4771,True,Hardball ,2001,Drama
4772,True,Dinner Rush ,2000,Drama
4773,True,Haiku Tunnel ,2001,Comedy
4774,True,Big Trouble ,2002,Comedy
4774,True,Big Trouble ,2002,Crime
4775,True,Glitter ,2001,Drama
4775,True,Glitter ,2001,Musical
4775,True,Glitter ,2001,Romance
4776,True,Training Day ,2001,Crime
4776,True,Training Day ,2001,Drama
4776,True,Training Day ,2001,Thriller
4777,True,"American Astronaut, The ",2001,Comedy
4777,True,"American Astronaut, The ",2001,Musical
4777,True,"American Astronaut, The ",2001,Sci-Fi
4780,True,Liam ,2000,Drama
4782,True,Sidewalks of New York ,2001,Comedy
4782,True,Sidewalks of New York ,2001,Romance
4783,True,"Endurance: Shackleton's Legendary Antarctic Expedition, The ",2000,Documentary
4784,True,"French Lieutenant's Woman, The ",1981,Drama
4785,True,"Great Silence, The (Grande silenzio, Il) ",1969,Drama
4785,True,"Great Silence, The (Grande silenzio, Il) ",1969,Western
4786,True,"Legend of Hell House, The ",1973,Horror
4786,True,"Legend of Hell House, The ",1973,Thriller
4787,True,Little Man Tate ,1991,Drama
4788,True,Moscow Does Not Believe in Tears (Moskva slezam ne verit) ,1979,Drama
4788,True,Moscow Does Not Believe in Tears (Moskva slezam ne verit) ,1979,Romance
4789,True,Phantom of the Paradise ,1974,Comedy
4789,True,Phantom of the Paradise ,1974,Fantasy
4789,True,Phantom of the Paradise ,1974,Horror
4789,True,Phantom of the Paradise ,1974,Musical
4789,True,Phantom of the Paradise ,1974,Thriller
4792,True,13 Ghosts ,1960,Horror
4794,True,Opera ,1987,Crime
4794,True,Opera ,1987,Horror
4794,True,Opera ,1987,Mystery
4795,True,Father Goose ,1964,Adventure
4795,True,Father Goose ,1964,Comedy
4795,True,Father Goose ,1964,Romance
4795,True,Father Goose ,1964,War
4796,True,"Grass Is Greener, The ",1960,Comedy
4796,True,"Grass Is Greener, The ",1960,Romance
4798,True,Indiscreet ,1958,Comedy
4798,True,Indiscreet ,1958,Romance
4799,True,"It's a Mad, Mad, Mad, Mad World ",1963,Action
4799,True,"It's a Mad, Mad, Mad, Mad World ",1963,Adventure
4799,True,"It's a Mad, Mad, Mad, Mad World ",1963,Comedy
4799,True,"It's a Mad, Mad, Mad, Mad World ",1963,Crime
4800,True,King Solomon's Mines ,1937,Action
4800,True,King Solomon's Mines ,1937,Adventure
4800,True,King Solomon's Mines ,1937,Drama
4800,True,King Solomon's Mines ,1937,Romance
4800,True,King Solomon's Mines ,1937,Thriller
4801,True,"Little Foxes, The ",1941,Drama
4802,True,Operation Petticoat ,1959,Action
4802,True,Operation Petticoat ,1959,Comedy
4802,True,Operation Petticoat ,1959,Romance
4802,True,Operation Petticoat ,1959,War
4803,True,Play Misty for Me ,1971,Drama
4803,True,Play Misty for Me ,1971,Thriller
4804,True,Pocketful of Miracles ,1961,Comedy
4804,True,Pocketful of Miracles ,1961,Drama
4808,True,"Vanishing, The ",1993,Mystery
4808,True,"Vanishing, The ",1993,Thriller
4809,True,Silkwood ,1983,Drama
4810,True,I Never Promised You a Rose Garden ,1977,Drama
4811,True,Quadrophenia ,1979,Drama
4811,True,Quadrophenia ,1979,Musical
4812,True,SpaceCamp ,1986,Adventure
4812,True,SpaceCamp ,1986,Sci-Fi
4813,True,When Worlds Collide ,1951,Sci-Fi
4814,True,Don't Say a Word ,2001,Thriller
4815,True,Hearts in Atlantis ,2001,Drama
4816,True,Zoolander ,2001,Comedy
4818,True,Extreme Days ,2001,Action
4818,True,Extreme Days ,2001,Adventure
4818,True,Extreme Days ,2001,Comedy
4818,True,Extreme Days ,2001,Drama
4821,True,Joy Ride ,2001,Adventure
4821,True,Joy Ride ,2001,Thriller
4822,True,Max Keeble's Big Move ,2001,Children
4822,True,Max Keeble's Big Move ,2001,Comedy
4823,True,Serendipity ,2001,Comedy
4823,True,Serendipity ,2001,Romance
4825,True,"Swamp, The (Ciénaga, La) ",2001,Comedy
4825,True,"Swamp, The (Ciénaga, La) ",2001,Drama
4826,True,"Big Red One, The ",1980,Action
4826,True,"Big Red One, The ",1980,Adventure
4826,True,"Big Red One, The ",1980,Drama
4826,True,"Big Red One, The ",1980,War
4827,True,"Boogeyman, The ",1980,Horror
4828,True,"Party, The (Boum, La) ",1980,Comedy
4828,True,"Party, The (Boum, La) ",1980,Romance
4830,True,Brubaker ,1980,Crime
4830,True,Brubaker ,1980,Drama
4831,True,Can't Stop the Music ,1980,Comedy
4831,True,Can't Stop the Music ,1980,Musical
4833,True,"Changeling, The ",1980,Horror
4833,True,"Changeling, The ",1980,Mystery
4833,True,"Changeling, The ",1980,Thriller
4835,True,Coal Miner's Daughter ,1980,Drama
4836,True,"Competition, The ",1980,Drama
4836,True,"Competition, The ",1980,Romance
4840,True,"Last Metro, The (Dernier métro, Le) ",1980,Drama
4840,True,"Last Metro, The (Dernier métro, Le) ",1980,Romance
4844,True,Bandits ,2001,Comedy
4844,True,Bandits ,2001,Crime
4844,True,Bandits ,2001,Romance
4845,True,Corky Romano ,2001,Comedy
4845,True,Corky Romano ,2001,Crime
4846,True,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) ,1993,Action
4846,True,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) ,1993,Comedy
4847,True,Fat Girl (À ma soeur!) ,2001,Drama
4848,True,Mulholland Drive ,2001,Crime
4848,True,Mulholland Drive ,2001,Drama
4848,True,Mulholland Drive ,2001,Film-Noir
4848,True,Mulholland Drive ,2001,Mystery
4848,True,Mulholland Drive ,2001,Thriller
4849,True,My First Mister ,2001,Comedy
4849,True,My First Mister ,2001,Drama
4850,True,Spriggan (Supurigan) ,1998,Action
4850,True,Spriggan (Supurigan) ,1998,Animation
4850,True,Spriggan (Supurigan) ,1998,Sci-Fi
4852,True,Bones ,2001,Horror
4855,True,Dirty Harry ,1971,Action
4855,True,Dirty Harry ,1971,Crime
4855,True,Dirty Harry ,1971,Thriller
4857,True,Fiddler on the Roof ,1971,Drama
4857,True,Fiddler on the Roof ,1971,Musical
4860,True,Making the Grade ,1984,Comedy
4862,True,Not Without My Daughter ,1991,Drama
4863,True,Female Trouble ,1975,Comedy
4863,True,Female Trouble ,1975,Crime
4864,True,Titanica ,1992,Documentary
4864,True,Titanica ,1992,IMAX
4865,True,From Hell ,2001,Crime
4865,True,From Hell ,2001,Horror
4865,True,From Hell ,2001,Mystery
4865,True,From Hell ,2001,Thriller
4866,True,"Last Castle, The ",2001,Action
4867,True,Riding in Cars with Boys ,2001,Comedy
4867,True,Riding in Cars with Boys ,2001,Drama
4871,True,Focus ,2001,Drama
4873,True,Waking Life ,2001,Animation
4873,True,Waking Life ,2001,Drama
4873,True,Waking Life ,2001,Fantasy
4874,True,K-PAX ,2001,Drama
4874,True,K-PAX ,2001,Fantasy
4874,True,K-PAX ,2001,Mystery
4874,True,K-PAX ,2001,Sci-Fi
4876,True,Thirteen Ghosts (a.k.a. Thir13en Ghosts) ,2001,Horror
4876,True,Thirteen Ghosts (a.k.a. Thir13en Ghosts) ,2001,Thriller
4877,True,Better Than Sex ,2000,Comedy
4877,True,Better Than Sex ,2000,Romance
4878,True,Donnie Darko ,2001,Drama
4878,True,Donnie Darko ,2001,Mystery
4878,True,Donnie Darko ,2001,Sci-Fi
4878,True,Donnie Darko ,2001,Thriller
4879,True,High Heels and Low Lifes ,2001,Action
4879,True,High Heels and Low Lifes ,2001,Comedy
4879,True,High Heels and Low Lifes ,2001,Crime
4879,True,High Heels and Low Lifes ,2001,Drama
4880,True,Life as a House ,2001,Drama
4881,True,"Man Who Wasn't There, The ",2001,Crime
4881,True,"Man Who Wasn't There, The ",2001,Drama
4883,True,"Town is Quiet, The (Ville est tranquille, La) ",2000,Drama
4885,True,Domestic Disturbance ,2001,Thriller
4886,True,"Monsters, Inc. ",2001,Adventure
4886,True,"Monsters, Inc. ",2001,Animation
4886,True,"Monsters, Inc. ",2001,Children
4886,True,"Monsters, Inc. ",2001,Comedy
4886,True,"Monsters, Inc. ",2001,Fantasy
4887,True,"One, The ",2001,Action
4887,True,"One, The ",2001,Sci-Fi
4887,True,"One, The ",2001,Thriller
4888,True,Tape ,2001,Drama
4889,True,Heist ,2001,Crime
4889,True,Heist ,2001,Drama
4890,True,Shallow Hal ,2001,Comedy
4890,True,Shallow Hal ,2001,Fantasy
4890,True,Shallow Hal ,2001,Romance
4893,True,When a Stranger Calls ,1979,Horror
4893,True,When a Stranger Calls ,1979,Thriller
4896,True,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) ,2001,Adventure
4896,True,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) ,2001,Children
4896,True,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) ,2001,Fantasy
4898,True,Novocaine ,2001,Comedy
4898,True,Novocaine ,2001,Crime
4898,True,Novocaine ,2001,Mystery
4898,True,Novocaine ,2001,Thriller
4899,True,Black Knight ,2001,Adventure
4899,True,Black Knight ,2001,Comedy
4899,True,Black Knight ,2001,Fantasy
4900,True,Out Cold ,2001,Comedy
4901,True,Spy Game ,2001,Action
4901,True,Spy Game ,2001,Crime
4901,True,Spy Game ,2001,Drama
4901,True,Spy Game ,2001,Thriller
4902,True,"Devil's Backbone, The (Espinazo del diablo, El) ",2001,Drama
4902,True,"Devil's Backbone, The (Espinazo del diablo, El) ",2001,Fantasy
4902,True,"Devil's Backbone, The (Espinazo del diablo, El) ",2001,Horror
4902,True,"Devil's Backbone, The (Espinazo del diablo, El) ",2001,Thriller
4902,True,"Devil's Backbone, The (Espinazo del diablo, El) ",2001,War
4903,True,In the Bedroom ,2001,Drama
4909,True,"Incredible Shrinking Woman, The ",1981,Comedy
4909,True,"Incredible Shrinking Woman, The ",1981,Sci-Fi
4911,True,Jabberwocky ,1977,Adventure
4911,True,Jabberwocky ,1977,Comedy
4911,True,Jabberwocky ,1977,Fantasy
4912,True,Funny Girl ,1968,Drama
4912,True,Funny Girl ,1968,Musical
4912,True,Funny Girl ,1968,Romance
4914,True,Breathless (À bout de souffle) ,1960,Crime
4914,True,Breathless (À bout de souffle) ,1960,Drama
4914,True,Breathless (À bout de souffle) ,1960,Romance
4915,True,"Beastmaster, The ",1982,Action
4915,True,"Beastmaster, The ",1982,Adventure
4915,True,"Beastmaster, The ",1982,Fantasy
4916,True,Midway ,1976,Drama
4916,True,Midway ,1976,War
4917,True,MacArthur ,1977,Drama
4919,True,Subway ,1985,Crime
4919,True,Subway ,1985,Drama
4919,True,Subway ,1985,Romance
4919,True,Subway ,1985,Thriller
4920,True,"Now, Voyager ",1942,Drama
4920,True,"Now, Voyager ",1942,Romance
4921,True,Little Women ,1933,Drama
4921,True,Little Women ,1933,Romance
4925,True,"Cheap Detective, The ",1978,Comedy
4926,True,Everybody's Famous! (Iedereen beroemd!) ,2000,Comedy
4926,True,Everybody's Famous! (Iedereen beroemd!) ,2000,Drama
4926,True,Everybody's Famous! (Iedereen beroemd!) ,2000,Musical
4927,True,"Last Wave, The ",1977,Fantasy
4927,True,"Last Wave, The ",1977,Mystery
4927,True,"Last Wave, The ",1977,Thriller
4928,True,That Obscure Object of Desire (Cet obscur objet du désir) ,1977,Drama
4929,True,"Toy, The ",1982,Comedy
4932,True,Dressed to Kill ,1980,Mystery
4932,True,Dressed to Kill ,1980,Thriller
4936,True,Fame ,1980,Drama
4936,True,Fame ,1980,Musical
4939,True,"Final Countdown, The ",1980,Action
4939,True,"Final Countdown, The ",1980,Sci-Fi
4941,True,Flash Gordon ,1980,Action
4941,True,Flash Gordon ,1980,Adventure
4941,True,Flash Gordon ,1980,Sci-Fi
4942,True,"Angry Red Planet, The ",1959,Sci-Fi
4945,True,"Enforcer, The ",1976,Crime
4946,True,"Eye for an Eye, An ",1981,Action
4946,True,"Eye for an Eye, An ",1981,Crime
4946,True,"Eye for an Eye, An ",1981,Thriller
4947,True,"Gauntlet, The ",1977,Action
4951,True,Lord of the Flies ,1990,Adventure
4951,True,Lord of the Flies ,1990,Drama
4951,True,Lord of the Flies ,1990,Thriller
4952,True,Morons From Outer Space ,1985,Comedy
4952,True,Morons From Outer Space ,1985,Sci-Fi
4953,True,"People That Time Forgot, The ",1977,Adventure
4953,True,"People That Time Forgot, The ",1977,Sci-Fi
4954,True,Ocean's Eleven (a.k.a. Ocean's 11) ,1960,Comedy
4954,True,Ocean's Eleven (a.k.a. Ocean's 11) ,1960,Crime
4956,True,"Stunt Man, The ",1980,Action
4956,True,"Stunt Man, The ",1980,Adventure
4956,True,"Stunt Man, The ",1980,Comedy
4956,True,"Stunt Man, The ",1980,Drama
4956,True,"Stunt Man, The ",1980,Romance
4956,True,"Stunt Man, The ",1980,Thriller
4957,True,Sudden Impact ,1983,Crime
4957,True,Sudden Impact ,1983,Thriller
4958,True,Behind Enemy Lines ,2001,Action
4958,True,Behind Enemy Lines ,2001,Drama
4958,True,Behind Enemy Lines ,2001,War
4959,True,"Affair of the Necklace, The ",2001,Drama
4961,True,Pornstar: The Legend of Ron Jeremy ,2001,Documentary
4962,True,Texas Rangers ,2001,Adventure
4962,True,Texas Rangers ,2001,Western
4963,True,Ocean's Eleven ,2001,Crime
4963,True,Ocean's Eleven ,2001,Thriller
4964,True,Baran ,2001,Adventure
4964,True,Baran ,2001,Drama
4964,True,Baran ,2001,Romance
4965,True,"Business of Strangers, The ",2001,Action
4965,True,"Business of Strangers, The ",2001,Drama
4965,True,"Business of Strangers, The ",2001,Thriller
4966,True,"Incredible Shrinking Man, The ",1957,Sci-Fi
4966,True,"Incredible Shrinking Man, The ",1957,Thriller
4967,True,No Man's Land ,2001,Drama
4967,True,No Man's Land ,2001,War
4969,True,And Then There Were None ,1945,Crime
4969,True,And Then There Were None ,1945,Mystery
4970,True,"Blue Angel, The (Blaue Engel, Der) ",1930,Drama
4971,True,Moscow on the Hudson ,1984,Comedy
4971,True,Moscow on the Hudson ,1984,Drama
4973,True,"Amelie (Fabuleux destin d'Amélie Poulain, Le) ",2001,Comedy
4973,True,"Amelie (Fabuleux destin d'Amélie Poulain, Le) ",2001,Romance
4974,True,Not Another Teen Movie ,2001,Comedy
4975,True,Vanilla Sky ,2001,Mystery
4975,True,Vanilla Sky ,2001,Romance
4975,True,Vanilla Sky ,2001,Sci-Fi
4975,True,Vanilla Sky ,2001,Thriller
4976,True,Iris ,2001,Drama
